crop,stage,soil_N,soil_P,soil_K,temperature,rainfall,humidity,soil_pH,irrigation_type,recommended_N,recommended_P,recommended_K,risk
Maize,Vegetative,57,41,49,33.30667521647507,247.09872022763238,68.82246863233678,7.721067420879255,Sprinkler,97,29,0,Medium
Rice,Flowering,73,56,56,26.756333856829787,86.38611757847585,78.3299669794394,7.030340187281324,Drip,27,0,0,Low
Rice,Seedling,78,43,65,22.109038667121087,299.52765427255343,61.398028042302165,7.4083669580487435,Sprinkler,18,3,0,Low
Maize,Flowering,32,33,50,38.53162531034363,248.54379262538953,51.68566697250423,7.707958595377129,Flood,119,35,0,Medium
Maize,Seedling,24,30,7,39.41977207989622,222.97720544742924,79.16003337710845,7.0313340632175105,Sprinkler,125,40,31,Medium
Wheat,Fruiting,83,30,53,36.32854435152848,121.37002522668217,70.24059949542928,8.267100165979436,Drip,42,34,0,Low
Cotton,Vegetative,50,35,7,30.929148771792274,75.1716482662494,62.849254821594094,7.696861147380638,Sprinkler,91,29,48,Medium
Wheat,Fruiting,54,12,64,39.518493328798655,62.42475677032495,51.63809164244654,7.090387763621098,Drip,57,44,0,Low
Cotton,Fruiting,28,34,51,30.90146172181886,243.59474751937523,78.18848306461476,7.005941641259684,Sprinkler,115,23,12,Medium
Rice,Fruiting,82,51,13,23.02427116306164,191.90256192766338,85.16294207542131,7.998395045343479,Sprinkler,10,1,33,Low
Wheat,Vegetative,55,45,46,22.205522325367546,230.37817852048758,85.96243460364971,8.191598039163907,Drip,65,16,0,Low
Maize,Fruiting,57,27,13,39.80784436033039,71.29173896583188,57.391637014082235,8.138990267570104,Flood,98,38,27,Medium
Rice,Flowering,90,57,40,31.584143880475413,228.58116847820057,43.96664682887895,7.366274792216157,Sprinkler,19,0,10,Low
Wheat,Flowering,49,14,79,28.027117165553285,205.17847587710062,88.77397259687486,6.514115374018392,Sprinkler,62,48,0,Low
Cotton,Vegetative,28,18,24,38.98552796941578,297.556900690585,70.66127302888763,7.602407631096897,Sprinkler,119,46,32,Medium
Rice,Seedling,70,10,5,39.55117507995041,111.775583587043,46.59911287635418,6.174646481955252,Drip,25,37,43,Low
Rice,Flowering,86,28,52,39.07403071424824,133.28952151198183,53.750011218215214,6.140065423639979,Flood,21,21,0,Low
Wheat,Vegetative,20,15,56,35.130396531417716,259.7220210056128,83.30862775535763,5.939396026956606,Flood,94,48,0,Medium
Cotton,Vegetative,95,42,56,26.53284092491092,242.10806629940896,82.6623302438457,7.892264072976923,Drip,35,21,8,Low
Cotton,Vegetative,50,13,79,28.75570363323478,252.67798678273445,40.6073718405686,7.224667969109001,Sprinkler,82,49,0,Medium
Wheat,Flowering,17,21,69,25.775797234883147,60.344213136148085,86.63232358828836,8.081556141326951,Sprinkler,100,34,0,Medium
Maize,Flowering,18,10,71,31.489860904033982,236.56190476190955,49.28138164068408,7.738367770789763,Drip,125,56,0,Medium
Cotton,Vegetative,19,43,61,22.36136676580455,109.72026723369386,75.2110383731102,6.46322378747137,Drip,125,19,3,Medium
Maize,Seedling,76,58,72,35.23934348073476,108.52185904304108,82.52380726234156,6.558348834152298,Sprinkler,80,16,0,Low
Wheat,Vegetative,15,24,64,22.1919033728248,50.79749008773636,51.80713158237896,6.049624237385024,Drip,109,37,0,Medium
Rice,Vegetative,17,31,32,28.347217472648843,105.30023118808225,71.54703286719464,6.665781634565656,Drip,80,20,20,Low
Maize,Fruiting,91,39,24,24.597696928517223,254.85276494985231,67.81493938587519,6.83269295952159,Drip,61,31,12,Low
Cotton,Seedling,68,19,48,32.493689293237864,177.66270351726666,42.69583161443414,6.747204787165629,Flood,73,45,10,Medium
Maize,Fruiting,56,7,12,25.55194466279201,289.46418279546583,76.58971536224732,6.17445094845104,Flood,102,66,28,Medium
Maize,Flowering,77,10,65,39.90489124149988,266.6033807821392,59.87515098270079,6.555465980224304,Sprinkler,79,61,0,Medium
Maize,Fruiting,69,50,10,21.971200581054052,256.16002419892504,67.41392987749097,7.87366556829094,Flood,87,16,32,Medium
Wheat,Flowering,72,40,45,20.293770615810292,104.74668314956149,75.15491291391305,6.704179447063737,Flood,57,17,0,Low
Rice,Vegetative,94,10,46,25.550038744405967,165.9555206331253,87.5179138896905,7.284172229169487,Drip,0,44,2,Low
Cotton,Flowering,40,48,7,35.0314466426279,66.60284352771146,47.25180959241649,6.882093213792292,Sprinkler,98,13,51,Medium
Maize,Seedling,41,12,23,26.64934001835648,203.09548001512138,43.971697316248665,7.630434433514983,Sprinkler,104,61,12,Medium
Maize,Fruiting,45,21,49,27.333473653399412,238.64704568565966,60.33610934992643,7.104477574451039,Sprinkler,114,53,0,Medium
Rice,Seedling,30,6,71,28.95981444753883,224.3938222673756,68.30530618367925,5.826563208028013,Sprinkler,74,43,0,Low
Maize,Vegetative,17,42,30,33.549326438361874,269.95854165964806,89.87141169440972,6.072963904145541,Drip,132,27,5,Medium
Wheat,Flowering,59,9,64,25.652656224893494,125.26120724956323,89.08323518720005,6.674456583343517,Drip,62,51,0,Low
Wheat,Seedling,87,27,28,25.926100082938973,271.7142905722353,47.69963525212818,7.462869049123654,Sprinkler,41,32,7,Low
Wheat,Flowering,15,29,51,35.94271053738254,165.0691793020692,51.10519340377382,7.117798333282398,Drip,99,30,0,Medium
Cotton,Flowering,94,57,16,27.22977224473918,280.5592702959782,71.0271373085204,6.640572907050652,Flood,52,5,47,Low
Rice,Fruiting,49,55,59,25.31706418580056,271.07364551769365,56.96737194253697,6.114079403297625,Flood,42,0,0,Low
Maize,Vegetative,50,19,61,22.96048700574292,212.04390895497943,68.60350919638529,8.052480343550009,Flood,94,53,0,Medium
Wheat,Fruiting,54,36,16,20.75894913777249,55.78842477294442,50.22376190316458,7.28777965006463,Drip,63,23,28,Low
Maize,Fruiting,23,54,67,26.32380603022363,94.20118908131523,44.050249632841584,6.98418625094116,Sprinkler,125,11,0,Medium
Maize,Fruiting,86,33,57,37.28886627247303,121.6991626248768,89.77700718695927,6.730753687992612,Sprinkler,66,41,0,Low
Cotton,Seedling,56,8,75,28.90298874657231,236.3453489282591,54.7188770634515,7.572447079190098,Sprinkler,74,53,0,Medium
Wheat,Fruiting,64,17,64,24.742699218332593,55.84873387920551,73.51132187644058,7.8312792690381885,Drip,47,45,0,Low
Wheat,Fruiting,25,59,31,35.75315157689186,180.43972006011614,88.93444859779387,6.797870595105145,Sprinkler,100,4,7,Low
Rice,Vegetative,11,32,5,34.74952454927056,226.51878176523616,67.37380061089537,7.489099701132547,Sprinkler,90,13,40,Medium
Wheat,Vegetative,23,44,26,27.06940469281752,164.8903441930976,69.90107204852387,7.372598202845179,Drip,102,11,10,Medium
Cotton,Vegetative,67,55,66,28.58041729465419,81.71748609403963,79.30292980742169,5.692415011798844,Sprinkler,79,4,0,Low
Cotton,Vegetative,66,10,63,32.176022188891146,148.2677264626622,86.89637381105985,6.389499632781746,Flood,78,51,1,Medium
Cotton,Seedling,85,13,31,23.827602485346404,128.27347654988256,69.30533151346444,5.8932730594117935,Drip,46,43,33,Medium
Wheat,Seedling,18,20,75,24.791961147926287,177.27092174064404,72.69567713666086,6.454302000926548,Sprinkler,93,36,0,Medium
Maize,Seedling,93,26,26,33.48786274680449,295.3647080746475,76.13766267252942,6.842044179838874,Sprinkler,63,42,12,Low
Cotton,Flowering,93,43,45,31.06333362178019,202.156343760608,83.99985781587102,5.9391913668079015,Flood,40,21,11,Low
Maize,Seedling,59,40,75,22.396003812440345,84.14217835642435,86.71654151850346,7.266579627790507,Flood,98,29,0,Medium
Cotton,Fruiting,56,22,47,34.087493486233754,243.51919755231265,45.15561982822656,7.66359443013099,Flood,76,39,11,Medium
Maize,Seedling,56,33,55,35.252656303581055,158.99628884981502,70.44091896435908,5.622577739233058,Flood,84,39,0,Medium
Maize,Seedling,77,33,39,30.474638396854452,216.82956341362762,61.88622875677552,6.0630856848490255,Sprinkler,79,36,2,Low
Wheat,Flowering,89,10,5,21.89435512305319,289.8710994226424,43.62454082204834,6.99079714587454,Sprinkler,26,46,30,Low
Rice,Seedling,76,47,6,34.91648689023556,53.75531343626953,71.87829532508361,6.786591686368578,Sprinkler,32,7,41,Low
Maize,Fruiting,43,58,62,37.24578745462209,175.35118916489904,46.91611969113525,6.289968586426541,Drip,103,15,0,Low
Wheat,Vegetative,31,57,70,20.2524623607568,68.49635336124008,55.47451364571774,6.057331649358461,Drip,84,1,0,Low
Rice,Vegetative,32,46,28,24.07595359570723,285.86569646483844,84.24065114137176,6.397219384743581,Flood,63,1,26,Low
Rice,Seedling,12,43,26,34.19419044467772,292.2534899176604,41.11965476022629,6.275082452451533,Drip,88,8,22,Low
Rice,Fruiting,16,32,56,32.0621305173928,277.1256602502443,44.38071228307674,6.799910513664992,Sprinkler,75,18,0,Low
Wheat,Fruiting,67,36,11,22.71064807115315,118.9667063576514,64.24720683419481,6.9055437050632165,Drip,53,23,25,Low
Cotton,Fruiting,76,40,45,20.836148162407653,176.18830950862582,53.060148252328844,5.940135814080034,Drip,72,18,17,Low
Rice,Vegetative,39,47,65,21.63237438884061,180.3747776246198,45.34480715138343,7.099324667733479,Drip,61,0,0,Low
Wheat,Vegetative,71,6,24,21.39029837897531,53.122887307929176,75.2615733982318,5.744636448285968,Drip,56,58,16,Medium
Wheat,Fruiting,51,37,40,27.783577292115442,117.29920036554371,58.50971719222713,5.781003642453193,Flood,67,20,0,Low
Rice,Vegetative,63,57,37,31.689661632806136,160.0436947378779,42.88984187870811,6.7975170360931445,Sprinkler,36,0,8,Low
Cotton,Seedling,48,51,62,25.504784873608905,105.00915768909357,68.44540662334943,8.357183321590343,Flood,96,12,0,Low
Cotton,Vegetative,48,23,24,26.67662660152011,140.04514341995653,44.964936478450774,6.884525293408414,Drip,99,34,37,Medium
Wheat,Flowering,12,8,31,36.567359161187994,162.72413438122032,78.96449597714619,8.2680954857059,Flood,109,48,13,Medium
Maize,Fruiting,46,15,53,28.52479578130727,200.04325773925135,41.657817875990396,6.629948935912948,Drip,106,55,0,Medium
Wheat,Flowering,31,37,19,26.914791550697824,298.09471513771405,55.53948188911451,6.241549461301058,Sprinkler,97,19,19,Medium
Wheat,Flowering,47,26,61,28.11898043461725,226.12723140194197,58.0420834768703,7.6535242484105845,Sprinkler,68,36,0,Low
Wheat,Fruiting,92,42,52,21.14021163707936,86.36354033164486,68.24532890209781,7.603429086989414,Sprinkler,33,20,0,Low
Rice,Flowering,11,43,65,24.62482759404489,235.03486357589006,72.32287727561902,6.309273338414261,Flood,97,3,0,Low
Maize,Flowering,23,16,13,32.08246551362721,179.31423036568475,69.26798178621077,5.50732054672068,Flood,130,58,29,Medium
Rice,Flowering,80,33,9,36.166808738030795,108.81361391194484,77.45211230361053,8.12269456940156,Sprinkler,21,15,38,Low
Wheat,Seedling,32,34,9,27.085766944368913,204.45042725372016,68.28720485092043,6.792563159022118,Sprinkler,80,21,28,Medium
Rice,Seedling,22,38,25,28.05855364922803,262.7312033812123,89.96150820752308,8.194880806859153,Drip,75,16,28,Low
Wheat,Seedling,14,23,56,34.17571474610511,242.60875485195228,45.53695490825591,6.287684810034402,Drip,97,39,0,Medium
Rice,Vegetative,18,16,19,37.459389538553665,283.4413804575411,48.44073099025642,6.338479537465435,Flood,83,36,29,Medium
Wheat,Fruiting,62,50,49,31.51798646205739,210.0301546465326,44.96491361566063,7.566059306402045,Drip,67,13,0,Low
Wheat,Seedling,67,11,48,35.40692110415776,80.3004820666836,57.71323442210129,5.908148510723815,Flood,53,49,0,Low
Cotton,Flowering,72,52,21,22.946493954995045,179.38640682668375,56.51300739111239,6.545492746875704,Flood,59,11,39,Low
Maize,Seedling,65,28,7,31.188338609299233,236.15131956887868,66.15320553496429,5.9914261492128285,Sprinkler,83,45,34,Medium
Maize,Flowering,65,29,68,30.86924169228731,105.11332702787833,70.81925751191469,7.539992214438733,Drip,76,36,0,Low
Cotton,Vegetative,13,6,8,27.9784646767529,112.11353955933824,81.66149578962839,7.059863964915836,Drip,130,58,53,High
Maize,Fruiting,10,49,79,23.10375602787795,216.38746904919992,48.88792960795269,8.110771888858284,Sprinkler,147,18,0,Medium
Wheat,Vegetative,79,20,49,38.03795615482027,196.4917360082197,80.01751109826984,7.37470612585776,Sprinkler,39,37,0,Low
Maize,Flowering,15,21,69,22.447762286582748,207.17555874611702,55.66264922836859,7.1898393916751875,Sprinkler,128,50,0,Medium
Wheat,Fruiting,45,38,72,22.596732487971423,68.09892365047911,73.51238084683956,6.539389934838775,Sprinkler,84,19,0,Low
Cotton,Vegetative,49,43,21,36.14021354659934,160.5475576543219,50.659460508381265,7.38912753723833,Sprinkler,81,12,35,Medium
Cotton,Fruiting,56,22,75,34.534296843751136,203.63101713825787,86.71653023573386,6.0343270232519215,Flood,82,41,0,Medium
Maize,Seedling,81,31,8,28.537979543810437,126.74310762872972,83.81558073322377,5.981985302033268,Drip,73,35,28,Medium
Cotton,Seedling,59,17,31,30.77645017046607,272.80738720368095,40.62046015558349,8.17072403031247,Sprinkler,82,45,29,Medium
Cotton,Seedling,18,33,49,29.899519009170852,102.16686310917204,52.363385900647714,5.799084939621332,Sprinkler,129,26,11,Medium
Cotton,Seedling,45,19,13,38.37873395910529,241.59078914614466,72.75576525145773,7.49620402165881,Sprinkler,90,45,43,Medium
Maize,Flowering,49,14,5,29.383356318989364,285.4288377652485,49.08907415973643,6.113022866688409,Sprinkler,109,56,35,Medium
Cotton,Seedling,65,45,63,39.86577717764155,161.63651254123914,45.3443326209926,5.59941975130374,Drip,67,10,0,Low
Wheat,Seedling,31,29,8,26.423515183110013,102.12632580663177,50.72122705028413,8.121126875363474,Drip,81,35,30,Medium
Wheat,Vegetative,15,11,25,38.10149377178371,185.85448661545348,72.66188739237361,7.601030851243738,Flood,95,51,16,Medium
Rice,Fruiting,13,17,5,33.054408707800434,239.44308378767747,56.4852202081732,8.27497566211429,Sprinkler,87,35,43,Medium
Maize,Seedling,37,6,8,38.9315686198217,291.37699073622025,84.47937366399123,6.250993700818132,Sprinkler,112,67,32,Medium
Maize,Seedling,39,45,36,20.67405093591972,164.87054049966616,72.18116555912047,5.889595142187493,Drip,104,22,6,Medium
Cotton,Fruiting,67,11,32,23.32745399792629,185.41225493437048,75.7694307126774,8.247666485260908,Sprinkler,66,44,28,Medium
Rice,Flowering,23,41,44,21.987921802987564,129.76990186779494,46.63999628293392,7.374081912717788,Drip,72,5,3,Low
Wheat,Vegetative,33,56,20,34.28649616459878,289.76839711980676,63.89780196005154,7.455055851804244,Drip,96,4,17,Low
Rice,Flowering,31,20,29,20.323204547995633,88.26860142964611,81.96806041316913,6.30485070452354,Flood,59,32,19,Low
Wheat,Vegetative,68,57,51,21.108682777939418,235.68050440254308,66.6402556208072,6.816312040759544,Flood,42,3,0,Low
Wheat,Vegetative,65,24,76,36.1629419941589,78.49468907732458,84.11662314401913,7.705327840169113,Sprinkler,50,40,0,Low
Wheat,Flowering,52,7,25,37.61379930893281,155.75567112679815,68.30834952716603,8.408140644444515,Sprinkler,77,54,13,Medium
Wheat,Flowering,43,46,17,39.44406479847585,161.82641336400707,53.96736869058704,7.438849632335209,Drip,80,15,18,Low
Cotton,Fruiting,13,56,60,24.452343027417324,258.3599457719524,55.351885186541885,7.6897281359837475,Sprinkler,134,0,0,Medium
Cotton,Seedling,48,24,24,23.45432334694609,62.52258711322362,46.724928879615156,7.264230776822027,Flood,85,33,40,Medium
Cotton,Vegetative,64,7,48,25.175269426684157,114.74609055113706,52.82339815371078,6.755135225125027,Flood,67,53,11,Medium
Cotton,Vegetative,84,35,8,24.293082061987448,128.0440178351521,56.8543925499567,8.097629027317002,Sprinkler,64,24,47,Medium
Cotton,Fruiting,11,6,62,26.934089706656017,202.59255138628433,86.51799802702723,7.437962747497132,Drip,133,55,0,Medium
Wheat,Seedling,35,34,79,21.11735390396725,291.03481931334227,82.04022285781997,6.283826301695034,Drip,89,25,0,Low
Rice,Flowering,66,59,57,36.552165673213246,98.95963951775812,63.107897238517,7.413197673844218,Sprinkler,39,0,0,Low
Wheat,Vegetative,49,14,57,27.680813117928423,295.2746695377997,69.19958695053509,6.311394158480625,Sprinkler,77,50,0,Medium
Cotton,Fruiting,35,24,18,35.32342303050671,135.7884669329008,60.65911453943632,8.087033712188788,Flood,95,35,45,Medium
Cotton,Fruiting,98,59,45,32.982216311901325,278.75784043383067,57.70223388061096,6.985286832884109,Flood,37,0,10,Low
Wheat,Seedling,71,35,7,24.750200668875216,193.1174919004312,83.56482874483281,5.8920922002419545,Flood,46,25,30,Low
Rice,Seedling,27,34,33,34.57963329408306,85.53115183490007,53.33390893329017,6.535841501603052,Sprinkler,66,12,13,Low
Rice,Vegetative,92,33,15,39.291455358735064,86.71819955733724,46.21717583238077,6.327534151053261,Sprinkler,12,16,30,Low
Wheat,Vegetative,70,40,55,28.465339814783952,222.2410829727634,44.410633377040455,5.589040475540854,Sprinkler,45,20,0,Low
Maize,Vegetative,36,36,7,27.84061385502304,216.0891641191083,55.60225639569872,7.094798172211713,Drip,116,29,34,Medium
Cotton,Seedling,53,54,40,26.45752675052912,213.35217317247117,48.46989201603628,7.305400400759087,Sprinkler,88,10,21,Low
Rice,Vegetative,60,56,15,33.97642821585671,202.3789269523382,83.23588367441383,6.437227590856812,Drip,46,0,34,Low
Cotton,Seedling,90,58,52,37.509717073107595,98.60368857027272,75.29821790790223,7.617168400406456,Flood,58,2,3,Low
Maize,Flowering,11,48,28,28.97540180093938,125.21366295168252,48.54739614609329,6.328128663914283,Flood,135,24,13,Medium
Rice,Seedling,76,44,40,28.857544525989194,228.77845341764254,48.108318341198355,7.02246483163194,Drip,27,10,12,Low
Maize,Fruiting,17,19,9,22.86127200561437,169.4139673339066,84.50609733210234,7.433880638793134,Drip,126,48,31,Medium
Rice,Fruiting,47,54,57,30.575600241071825,201.24986454949783,54.42547719353611,8.006667380046245,Drip,55,0,0,Low
Maize,Fruiting,65,33,62,39.17333581057666,245.35371748600596,43.62907356063293,8.363107045221085,Drip,82,36,0,Low
Cotton,Vegetative,21,33,51,32.117507076383795,264.6808528576939,81.38490681855583,7.516525813531617,Sprinkler,124,29,12,Medium
Rice,Vegetative,27,51,41,24.15694974208492,291.77167391209593,82.9305710552377,6.790852388422693,Sprinkler,68,0,11,Low
Maize,Seedling,37,19,64,34.35635494785215,139.2000325075131,80.90003887658798,6.66306707278402,Sprinkler,105,49,0,Medium
Cotton,Seedling,74,55,60,20.210375221131738,116.58115972883824,59.38020355462362,5.734897475083196,Sprinkler,58,6,0,Low
Cotton,Flowering,43,14,78,34.143241584117824,86.30113942122523,61.24543091725354,8.090108316160896,Flood,97,47,0,Medium
Cotton,Seedling,56,34,26,38.44672521136111,151.91652583554273,63.41708339357191,7.361910389121713,Flood,86,22,34,Medium
Maize,Seedling,38,39,32,28.163523977168012,287.79760451537885,72.64590012006212,6.808099222621838,Drip,105,27,10,Medium
Maize,Fruiting,12,46,15,28.491766776797995,218.56184757897492,89.28029339698095,7.215163624440835,Flood,138,21,23,Medium
Rice,Vegetative,67,37,69,23.921687998910762,92.82324668749426,73.64648657538169,7.655464537386004,Drip,36,11,0,Low
Rice,Fruiting,18,43,11,26.441047383639123,139.39782047240715,79.18231659981876,7.562697741382207,Sprinkler,73,8,34,Low
Wheat,Flowering,48,33,20,20.443207823831063,125.98242876786324,83.4610368753577,6.326305038273668,Flood,76,26,24,Medium
Rice,Flowering,32,57,38,31.40126920023162,176.31913322485283,61.94714374436117,7.6479186243176285,Sprinkler,69,0,7,Low
Cotton,Seedling,19,37,61,30.52130068275165,128.85495528485188,80.98627093729,7.366474612193176,Flood,113,26,0,Medium
Cotton,Seedling,61,23,66,30.114043563513142,145.81503023424472,51.62243168517945,6.673535566034165,Drip,73,33,0,Low
Cotton,Seedling,62,17,72,34.28909370532321,171.4051904276021,70.83904190423932,6.9178001163608585,Flood,77,39,0,Low
Wheat,Flowering,33,13,50,35.08638009342744,58.63921773848247,88.04818516928779,6.1989170775925615,Flood,91,42,0,Medium
Rice,Fruiting,18,48,78,37.15811687111227,167.79546128590982,61.28646485713538,8.199333436219609,Flood,72,0,0,Low
Cotton,Fruiting,67,45,77,20.056137468798493,283.5953506651856,53.42621133713037,6.503625104599287,Flood,79,17,0,Low
Wheat,Vegetative,56,51,14,39.23737487742798,297.8425119438658,72.0779280685515,7.853915476065584,Drip,70,7,24,Low
Rice,Vegetative,45,51,5,29.743628794285286,285.81974946432774,83.50115077458562,6.482064729203765,Drip,52,2,47,Low
Wheat,Flowering,82,24,50,38.20226673900963,107.70077950689031,42.72878383704369,8.1858627387358,Drip,40,31,0,Low
Maize,Vegetative,88,18,36,39.83019549226021,235.32739799137153,59.86703059588762,7.804055109157605,Flood,64,50,0,Low
Cotton,Seedling,92,51,9,28.412918597446676,81.13520302272744,81.88519460175573,7.839926426139984,Drip,47,10,50,Low
Maize,Seedling,96,5,33,34.440411610688145,83.86484381194975,41.00168510418405,5.73683358614573,Flood,55,63,2,Low
Wheat,Flowering,47,24,59,33.27323932351007,166.49166360740475,56.2168174088195,5.506025633686327,Sprinkler,72,32,0,Low
Maize,Seedling,78,10,14,23.15695716220685,60.03021549727229,63.52669256179725,6.572392275503425,Flood,73,57,26,Medium
Wheat,Fruiting,94,53,10,33.87654570407548,123.27674440019346,73.35224667941993,6.661450161699997,Sprinkler,26,10,27,Low
Maize,Seedling,98,49,12,23.687740887875425,89.44318629893392,80.03738243088853,5.861770096574533,Flood,45,25,24,Low
Wheat,Flowering,26,15,77,27.594587386124864,174.49030382208045,80.0772924672191,7.788121122495445,Flood,88,41,0,Medium
Cotton,Vegetative,11,43,31,33.44078012553713,246.28651850080894,85.23024248368843,6.868548863357665,Drip,123,20,27,Medium
Cotton,Seedling,43,54,28,39.876823096089225,190.98029793224796,48.70510344227696,7.211354159564687,Sprinkler,98,6,28,Medium
Maize,Fruiting,64,31,72,25.865407705089453,114.25856218003467,80.57366085437232,5.936457096993987,Flood,78,38,0,Low
Wheat,Vegetative,68,30,20,37.100540074003874,188.29790113642855,69.17300208351969,5.982952874410041,Drip,54,25,17,Low
Cotton,Seedling,59,57,13,29.54133303171009,207.73082476378474,41.94216537637142,7.278820837689969,Sprinkler,73,1,44,Low
Rice,Seedling,24,53,54,32.56153780066142,120.1591190735107,78.62258296629196,8.384549133669479,Sprinkler,78,0,0,Low
Rice,Flowering,28,31,47,29.41470304340757,79.26079340204407,65.97772872805332,7.091577066409768,Sprinkler,62,21,0,Low
Cotton,Fruiting,11,51,22,23.941404614126366,254.3110831804461,51.01224910281893,8.08274648265827,Sprinkler,131,13,42,Medium
Wheat,Fruiting,43,31,31,29.058639867893184,271.5499631218632,50.1577945734948,5.811367524752687,Sprinkler,78,28,6,Low
Wheat,Flowering,71,13,71,20.84842212064924,261.6694237796386,49.55918322603697,5.843856407816921,Flood,50,44,0,Low
Wheat,Seedling,99,29,36,34.947087883660366,117.46370622483994,52.75667792854439,8.219311723171081,Drip,19,34,1,Low
Wheat,Flowering,44,9,5,26.48514999165422,87.55022811376799,48.829694108178884,6.965361285321091,Drip,78,48,30,Medium
Wheat,Fruiting,48,19,76,31.232994210129768,75.20046210821566,81.72333346385696,7.310575853676152,Flood,69,39,0,Low
Wheat,Vegetative,10,59,8,20.199980430529916,289.77483071277936,81.66000005405363,7.458258578030026,Drip,106,2,32,Medium
Maize,Seedling,68,46,72,36.178252501718404,177.5369146442606,45.290753306885435,6.077464156828984,Flood,91,24,0,Low
Rice,Fruiting,93,57,74,35.147542035258155,158.3713086464544,75.83928482825394,5.690094287352776,Drip,12,0,0,Low
Cotton,Fruiting,41,10,10,38.927676447474994,107.4014414768163,67.2160280572796,6.418121105176423,Drip,93,49,54,Medium
Maize,Vegetative,35,45,46,25.363512248439072,176.35714660062547,86.70638030531899,8.340444462059752,Flood,116,26,0,Medium
Rice,Seedling,94,10,58,27.03428182897638,151.18039852031407,54.955751317478175,6.1755127433719785,Sprinkler,4,36,0,Low
Rice,Fruiting,21,57,60,38.48922006423576,263.1648131349782,66.72845380428595,5.900902858104317,Sprinkler,71,0,0,Low
Wheat,Flowering,16,47,15,28.287362031188266,137.54178638814497,40.6743502220694,5.523145266168232,Drip,94,14,23,Medium
Cotton,Fruiting,66,56,8,37.157651107503895,94.35380136012412,59.46585439344389,6.384251999950944,Drip,65,0,54,Low
Wheat,Flowering,74,56,45,28.157705566661054,227.94217068193737,75.1916817437332,7.222733203807096,Sprinkler,53,1,0,Low
Rice,Vegetative,10,36,50,32.782553798767836,145.26764491523593,72.38460937136888,8.284186596209175,Drip,85,14,0,Low
Wheat,Fruiting,38,52,79,26.18945589168925,121.03685325580386,53.67108729136911,7.020308450391716,Flood,73,9,0,Low
Wheat,Fruiting,12,17,16,32.74469160384285,141.78691959721675,47.34877898480854,8.471149594508866,Flood,100,41,19,Medium
Cotton,Seedling,21,40,23,25.546881445456087,237.0124818579703,45.2426965348942,6.422458760735727,Drip,122,19,35,Medium
Wheat,Vegetative,89,17,22,25.67602210272081,170.7787067132711,65.32634224384047,5.993351640279775,Sprinkler,37,40,21,Low
Maize,Vegetative,38,57,59,37.457686367366904,201.0472177350131,88.01662790210881,5.836273434605012,Sprinkler,104,8,0,Low
Rice,Seedling,63,5,25,38.83355172533597,74.33540334134379,74.23337488962738,6.313759600921111,Flood,34,42,29,Low
Wheat,Seedling,34,37,9,38.17824214962783,132.66658179867284,63.83964880421241,7.632866686570338,Flood,94,22,34,Medium
Maize,Vegetative,21,47,54,28.70795011127058,171.927408311784,75.24238357658064,8.229709155985333,Sprinkler,133,25,0,Medium
Maize,Vegetative,85,13,43,28.506781320428793,65.28694197708619,42.116387695768395,6.704854752479301,Sprinkler,56,52,0,Low
Wheat,Vegetative,34,39,62,36.991409759204814,151.30572030237937,72.34652886693314,6.481198733212441,Drip,89,20,0,Low
Rice,Vegetative,73,18,73,27.51432298224919,271.21925308712156,79.51376482121913,8.141686904577437,Drip,22,27,0,Low
Cotton,Vegetative,69,51,8,27.251584825807683,144.6070988228249,65.0715154484998,7.081895556351329,Flood,73,5,47,Medium
Wheat,Flowering,53,28,39,34.60481764422674,126.55007769574593,66.24615487927143,7.329930389744726,Flood,64,32,0,Low
Maize,Fruiting,71,38,7,25.03704549209884,77.44537543295472,80.44612214239078,7.4787953749622975,Flood,88,28,35,Medium
Wheat,Fruiting,47,32,41,34.08519176634745,186.03536543494772,46.9149482423036,6.8053808449060895,Drip,67,29,0,Low
Rice,Fruiting,27,14,21,32.674169068507766,151.61908822910368,54.26379422580032,6.5792505971661495,Sprinkler,63,33,33,Medium
Wheat,Seedling,79,54,39,31.89672830468821,271.3958121425118,56.09203605776294,7.52014990165809,Flood,40,3,0,Low
Cotton,Seedling,27,30,53,26.502674384378206,196.90633248878095,49.83366095641422,7.383076792958429,Sprinkler,121,33,5,Medium
Rice,Vegetative,48,58,47,29.57112011663284,101.1120966717129,52.9120922925397,7.534916931321083,Drip,53,0,5,Low
Wheat,Seedling,80,36,66,22.487046805420718,145.6659153770147,64.9638493451334,6.371693521884478,Sprinkler,44,26,0,Low
Cotton,Seedling,39,16,45,33.07383892265834,292.3433094616562,62.97778655814143,5.788095207080398,Sprinkler,96,44,10,Medium
Rice,Flowering,51,12,54,21.78975943011435,232.38444957223732,72.49917629595572,6.096002202284062,Drip,45,33,0,Low
Maize,Vegetative,78,49,53,26.38655313780016,218.34621183289445,66.06267187097583,7.51351362612886,Sprinkler,78,16,0,Low
Maize,Vegetative,58,18,6,39.70573854689024,166.99682470416263,41.83361090300757,7.051769140258876,Drip,94,51,31,Medium
Cotton,Flowering,56,18,28,32.86966344032642,218.6343975741665,54.976136498978164,7.771102870656271,Flood,82,46,33,Medium
Rice,Fruiting,39,19,22,26.71641769519138,195.4496809303486,68.57900004087219,5.973885584325244,Flood,56,30,30,Low
